Filename, Records (Actual), Labeled Size, DataType, ParameterSet, Pivot Type, KStop, InsertionSort, Time(nS), Time(uS), Time(mS), Final Check Result, User Generated Data, GaussianSequential, Presorted sample [1:30], Sorted sample [1:30], Path, Full Path
rev10K.dat, 10000, 10000, REVERSE, QS_1ST_K_1_NO_IS, FIRST_ELEMENT, 1, No, 62497700, 62497, 62.5, false, false, false,  (0)10000 9999 9998 9997 9996 (5)9995 9994 9993 9992 9991 (10)9990 9989 9988 9987 9986 (15)9985 9984 9983 9982 9981 (20)9980 9979 9978 9977 9976 (25)9975 9974 9973 9972 9971 (30)9970,  (0)1 2 3 4 5 (5)6 7 8 9 10 (10)11 12 13 14 15 (15)16 17 18 19 20 (20)21 22 23 24 25 (25)26 27 28 29 30 (30)31, res\input\rev10K.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\input\rev10K.dat
rev10K.dat, 10000, 10000, REVERSE, QS_1ST_K_100_IS, FIRST_ELEMENT, 100, Yes, 76653800, 76653, 76.65, true, false, false,  (0)10000 9999 9998 9997 9996 (5)9995 9994 9993 9992 9991 (10)9990 9989 9988 9987 9986 (15)9985 9984 9983 9982 9981 (20)9980 9979 9978 9977 9976 (25)9975 9974 9973 9972 9971 (30)9970,  (0)1 2 3 4 5 (5)6 7 8 9 10 (10)11 12 13 14 15 (15)16 17 18 19 20 (20)21 22 23 24 25 (25)26 27 28 29 30 (30)31, res\input\rev10K.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\input\rev10K.dat
rev10K.dat, 10000, 10000, REVERSE, QS_1ST_K_50_IS, FIRST_ELEMENT, 50, Yes, 69397700, 69397, 69.4, true, false, false,  (0)10000 9999 9998 9997 9996 (5)9995 9994 9993 9992 9991 (10)9990 9989 9988 9987 9986 (15)9985 9984 9983 9982 9981 (20)9980 9979 9978 9977 9976 (25)9975 9974 9973 9972 9971 (30)9970,  (0)1 2 3 4 5 (5)6 7 8 9 10 (10)11 12 13 14 15 (15)16 17 18 19 20 (20)21 22 23 24 25 (25)26 27 28 29 30 (30)31, res\input\rev10K.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\input\rev10K.dat
rev10K.dat, 10000, 10000, REVERSE, QS_MID_K_1_NO_IS, MEDIAN_OF_THREE, 1, No, 815000, 815, 0.81, true, false, false,  (0)10000 9999 9998 9997 9996 (5)9995 9994 9993 9992 9991 (10)9990 9989 9988 9987 9986 (15)9985 9984 9983 9982 9981 (20)9980 9979 9978 9977 9976 (25)9975 9974 9973 9972 9971 (30)9970,  (0)1 2 3 4 5 (5)6 7 8 9 10 (10)11 12 13 14 15 (15)16 17 18 19 20 (20)21 22 23 24 25 (25)26 27 28 29 30 (30)31, res\input\rev10K.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\input\rev10K.dat
rev10K.dat, 10000, 10000, REVERSE, QS_MID_K_1_NO_IS_ALT, MEDIAN_OF_THREE_WITH_SWAPS, 1, No, 725500, 725, 0.72, true, false, false,  (0)10000 9999 9998 9997 9996 (5)9995 9994 9993 9992 9991 (10)9990 9989 9988 9987 9986 (15)9985 9984 9983 9982 9981 (20)9980 9979 9978 9977 9976 (25)9975 9974 9973 9972 9971 (30)9970,  (0)1 2 3 4 5 (5)6 7 8 9 10 (10)11 12 13 14 15 (15)16 17 18 19 20 (20)21 22 23 24 25 (25)26 27 28 29 30 (30)31, res\input\rev10K.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\input\rev10K.dat
rev10K.dat, 10000, 10000, REVERSE, QS_MID_WSWAP_K_1_NO_IS, MEDIAN_OF_THREE_ALT, 1, No, 676300, 676, 0.68, true, false, false,  (0)10000 9999 9998 9997 9996 (5)9995 9994 9993 9992 9991 (10)9990 9989 9988 9987 9986 (15)9985 9984 9983 9982 9981 (20)9980 9979 9978 9977 9976 (25)9975 9974 9973 9972 9971 (30)9970,  (0)1 2 3 4 5 (5)6 7 8 9 10 (10)11 12 13 14 15 (15)16 17 18 19 20 (20)21 22 23 24 25 (25)26 27 28 29 30 (30)31, res\input\rev10K.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\input\rev10K.dat
rev1K.dat, 1000, 1000, REVERSE, QS_1ST_K_1_NO_IS, FIRST_ELEMENT, 1, No, 484900, 484, 0.48, false, false, false,  (0)1000 999 998 997 996 (5)995 994 993 992 991 (10)990 989 988 987 986 (15)985 984 983 982 981 (20)980 979 978 977 976 (25)975 974 973 972 971 (30)970,  (0)1 2 3 4 5 (5)6 7 8 9 10 (10)11 12 13 14 15 (15)16 17 18 19 20 (20)21 22 23 24 25 (25)26 27 28 29 30 (30)31, res\input\rev1K.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\input\rev1K.dat
rev1K.dat, 1000, 1000, REVERSE, QS_1ST_K_100_IS, FIRST_ELEMENT, 100, Yes, 542600, 542, 0.54, true, false, false,  (0)1000 999 998 997 996 (5)995 994 993 992 991 (10)990 989 988 987 986 (15)985 984 983 982 981 (20)980 979 978 977 976 (25)975 974 973 972 971 (30)970,  (0)1 2 3 4 5 (5)6 7 8 9 10 (10)11 12 13 14 15 (15)16 17 18 19 20 (20)21 22 23 24 25 (25)26 27 28 29 30 (30)31, res\input\rev1K.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\input\rev1K.dat
rev1K.dat, 1000, 1000, REVERSE, QS_1ST_K_50_IS, FIRST_ELEMENT, 50, Yes, 328200, 328, 0.33, true, false, false,  (0)1000 999 998 997 996 (5)995 994 993 992 991 (10)990 989 988 987 986 (15)985 984 983 982 981 (20)980 979 978 977 976 (25)975 974 973 972 971 (30)970,  (0)1 2 3 4 5 (5)6 7 8 9 10 (10)11 12 13 14 15 (15)16 17 18 19 20 (20)21 22 23 24 25 (25)26 27 28 29 30 (30)31, res\input\rev1K.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\input\rev1K.dat
rev1K.dat, 1000, 1000, REVERSE, QS_MID_K_1_NO_IS, MEDIAN_OF_THREE, 1, No, 53700, 53, 0.05, true, false, false,  (0)1000 999 998 997 996 (5)995 994 993 992 991 (10)990 989 988 987 986 (15)985 984 983 982 981 (20)980 979 978 977 976 (25)975 974 973 972 971 (30)970,  (0)1 2 3 4 5 (5)6 7 8 9 10 (10)11 12 13 14 15 (15)16 17 18 19 20 (20)21 22 23 24 25 (25)26 27 28 29 30 (30)31, res\input\rev1K.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\input\rev1K.dat
rev1K.dat, 1000, 1000, REVERSE, QS_MID_K_1_NO_IS_ALT, MEDIAN_OF_THREE_WITH_SWAPS, 1, No, 148800, 148, 0.15, true, false, false,  (0)1000 999 998 997 996 (5)995 994 993 992 991 (10)990 989 988 987 986 (15)985 984 983 982 981 (20)980 979 978 977 976 (25)975 974 973 972 971 (30)970,  (0)1 2 3 4 5 (5)6 7 8 9 10 (10)11 12 13 14 15 (15)16 17 18 19 20 (20)21 22 23 24 25 (25)26 27 28 29 30 (30)31, res\input\rev1K.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\input\rev1K.dat
rev1K.dat, 1000, 1000, REVERSE, QS_MID_WSWAP_K_1_NO_IS, MEDIAN_OF_THREE_ALT, 1, No, 101700, 101, 0.1, true, false, false,  (0)1000 999 998 997 996 (5)995 994 993 992 991 (10)990 989 988 987 986 (15)985 984 983 982 981 (20)980 979 978 977 976 (25)975 974 973 972 971 (30)970,  (0)1 2 3 4 5 (5)6 7 8 9 10 (10)11 12 13 14 15 (15)16 17 18 19 20 (20)21 22 23 24 25 (25)26 27 28 29 30 (30)31, res\input\rev1K.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\input\rev1K.dat
rev2K.dat, 2000, 2000, REVERSE, QS_1ST_K_1_NO_IS, FIRST_ELEMENT, 1, No, 1929800, 1929, 1.93, false, false, false,  (0)2000 1999 1998 1997 1996 (5)1995 1994 1993 1992 1991 (10)1990 1989 1988 1987 1986 (15)1985 1984 1983 1982 1981 (20)1980 1979 1978 1977 1976 (25)1975 1974 1973 1972 1971 (30)1970,  (0)1 2 3 4 5 (5)6 7 8 9 10 (10)11 12 13 14 15 (15)16 17 18 19 20 (20)21 22 23 24 25 (25)26 27 28 29 30 (30)31, res\input\rev2K.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\input\rev2K.dat
rev2K.dat, 2000, 2000, REVERSE, QS_1ST_K_100_IS, FIRST_ELEMENT, 100, Yes, 2237200, 2237, 2.24, true, false, false,  (0)2000 1999 1998 1997 1996 (5)1995 1994 1993 1992 1991 (10)1990 1989 1988 1987 1986 (15)1985 1984 1983 1982 1981 (20)1980 1979 1978 1977 1976 (25)1975 1974 1973 1972 1971 (30)1970,  (0)1 2 3 4 5 (5)6 7 8 9 10 (10)11 12 13 14 15 (15)16 17 18 19 20 (20)21 22 23 24 25 (25)26 27 28 29 30 (30)31, res\input\rev2K.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\input\rev2K.dat
rev2K.dat, 2000, 2000, REVERSE, QS_1ST_K_50_IS, FIRST_ELEMENT, 50, Yes, 2148700, 2148, 2.15, true, false, false,  (0)2000 1999 1998 1997 1996 (5)1995 1994 1993 1992 1991 (10)1990 1989 1988 1987 1986 (15)1985 1984 1983 1982 1981 (20)1980 1979 1978 1977 1976 (25)1975 1974 1973 1972 1971 (30)1970,  (0)1 2 3 4 5 (5)6 7 8 9 10 (10)11 12 13 14 15 (15)16 17 18 19 20 (20)21 22 23 24 25 (25)26 27 28 29 30 (30)31, res\input\rev2K.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\input\rev2K.dat
rev2K.dat, 2000, 2000, REVERSE, QS_MID_K_1_NO_IS, MEDIAN_OF_THREE, 1, No, 148300, 148, 0.15, true, false, false,  (0)2000 1999 1998 1997 1996 (5)1995 1994 1993 1992 1991 (10)1990 1989 1988 1987 1986 (15)1985 1984 1983 1982 1981 (20)1980 1979 1978 1977 1976 (25)1975 1974 1973 1972 1971 (30)1970,  (0)1 2 3 4 5 (5)6 7 8 9 10 (10)11 12 13 14 15 (15)16 17 18 19 20 (20)21 22 23 24 25 (25)26 27 28 29 30 (30)31, res\input\rev2K.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\input\rev2K.dat
rev2K.dat, 2000, 2000, REVERSE, QS_MID_K_1_NO_IS_ALT, MEDIAN_OF_THREE_WITH_SWAPS, 1, No, 143300, 143, 0.14, true, false, false,  (0)2000 1999 1998 1997 1996 (5)1995 1994 1993 1992 1991 (10)1990 1989 1988 1987 1986 (15)1985 1984 1983 1982 1981 (20)1980 1979 1978 1977 1976 (25)1975 1974 1973 1972 1971 (30)1970,  (0)1 2 3 4 5 (5)6 7 8 9 10 (10)11 12 13 14 15 (15)16 17 18 19 20 (20)21 22 23 24 25 (25)26 27 28 29 30 (30)31, res\input\rev2K.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\input\rev2K.dat
rev2K.dat, 2000, 2000, REVERSE, QS_MID_WSWAP_K_1_NO_IS, MEDIAN_OF_THREE_ALT, 1, No, 696000, 696, 0.7, true, false, false,  (0)2000 1999 1998 1997 1996 (5)1995 1994 1993 1992 1991 (10)1990 1989 1988 1987 1986 (15)1985 1984 1983 1982 1981 (20)1980 1979 1978 1977 1976 (25)1975 1974 1973 1972 1971 (30)1970,  (0)1 2 3 4 5 (5)6 7 8 9 10 (10)11 12 13 14 15 (15)16 17 18 19 20 (20)21 22 23 24 25 (25)26 27 28 29 30 (30)31, res\input\rev2K.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\input\rev2K.dat
rev50.dat, 50, 50, REVERSE, QS_1ST_K_1_NO_IS, FIRST_ELEMENT, 1, No, 40400, 40, 0.04, false, false, false,  (0)50 49 48 47 46 (5)45 44 43 42 41 (10)40 39 38 37 36 (15)35 34 33 32 31 (20)30 29 28 27 26 (25)25 24 23 22 21 (30)20,  (0)1 2 3 4 5 (5)6 7 8 9 10 (10)11 12 13 14 15 (15)16 17 18 19 20 (20)21 22 23 24 26 (25)25 27 28 29 30 (30)31, res\input\rev50.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\input\rev50.dat
rev50.dat, 50, 50, REVERSE, QS_1ST_K_100_IS, FIRST_ELEMENT, 100, Yes, 869400, 869, 0.87, true, false, false,  (0)50 49 48 47 46 (5)45 44 43 42 41 (10)40 39 38 37 36 (15)35 34 33 32 31 (20)30 29 28 27 26 (25)25 24 23 22 21 (30)20,  (0)1 2 3 4 5 (5)6 7 8 9 10 (10)11 12 13 14 15 (15)16 17 18 19 20 (20)21 22 23 24 25 (25)26 27 28 29 30 (30)31, res\input\rev50.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\input\rev50.dat
rev50.dat, 50, 50, REVERSE, QS_1ST_K_50_IS, FIRST_ELEMENT, 50, Yes, 368600, 368, 0.37, true, false, false,  (0)50 49 48 47 46 (5)45 44 43 42 41 (10)40 39 38 37 36 (15)35 34 33 32 31 (20)30 29 28 27 26 (25)25 24 23 22 21 (30)20,  (0)1 2 3 4 5 (5)6 7 8 9 10 (10)11 12 13 14 15 (15)16 17 18 19 20 (20)21 22 23 24 25 (25)26 27 28 29 30 (30)31, res\input\rev50.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\input\rev50.dat
rev50.dat, 50, 50, REVERSE, QS_MID_K_1_NO_IS, MEDIAN_OF_THREE, 1, No, 40900, 40, 0.04, true, false, false,  (0)50 49 48 47 46 (5)45 44 43 42 41 (10)40 39 38 37 36 (15)35 34 33 32 31 (20)30 29 28 27 26 (25)25 24 23 22 21 (30)20,  (0)1 2 3 4 5 (5)6 7 8 9 10 (10)11 12 13 14 15 (15)16 17 18 19 20 (20)21 22 23 24 25 (25)26 27 28 29 30 (30)31, res\input\rev50.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\input\rev50.dat
rev50.dat, 50, 50, REVERSE, QS_MID_K_1_NO_IS_ALT, MEDIAN_OF_THREE_WITH_SWAPS, 1, No, 33400, 33, 0.03, true, false, false,  (0)50 49 48 47 46 (5)45 44 43 42 41 (10)40 39 38 37 36 (15)35 34 33 32 31 (20)30 29 28 27 26 (25)25 24 23 22 21 (30)20,  (0)1 2 3 4 5 (5)6 7 8 9 10 (10)11 12 13 14 15 (15)16 17 18 19 20 (20)21 22 23 24 25 (25)26 27 28 29 30 (30)31, res\input\rev50.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\input\rev50.dat
rev50.dat, 50, 50, REVERSE, QS_MID_WSWAP_K_1_NO_IS, MEDIAN_OF_THREE_ALT, 1, No, 31100, 31, 0.03, true, false, false,  (0)50 49 48 47 46 (5)45 44 43 42 41 (10)40 39 38 37 36 (15)35 34 33 32 31 (20)30 29 28 27 26 (25)25 24 23 22 21 (30)20,  (0)1 2 3 4 5 (5)6 7 8 9 10 (10)11 12 13 14 15 (15)16 17 18 19 20 (20)21 22 23 24 25 (25)26 27 28 29 30 (30)31, res\input\rev50.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\input\rev50.dat
rev500.dat, 500, 500, REVERSE, QS_1ST_K_1_NO_IS, FIRST_ELEMENT, 1, No, 166000, 166, 0.17, false, false, false,  (0)500 499 498 497 496 (5)495 494 493 492 491 (10)490 489 488 487 486 (15)485 484 483 482 481 (20)480 479 478 477 476 (25)475 474 473 472 471 (30)470,  (0)1 2 3 4 5 (5)6 7 8 9 10 (10)11 12 13 14 15 (15)16 17 18 19 20 (20)21 22 23 24 25 (25)26 27 28 29 30 (30)31, res\input\rev500.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\input\rev500.dat
rev500.dat, 500, 500, REVERSE, QS_1ST_K_100_IS, FIRST_ELEMENT, 100, Yes, 279500, 279, 0.28, true, false, false,  (0)500 499 498 497 496 (5)495 494 493 492 491 (10)490 489 488 487 486 (15)485 484 483 482 481 (20)480 479 478 477 476 (25)475 474 473 472 471 (30)470,  (0)1 2 3 4 5 (5)6 7 8 9 10 (10)11 12 13 14 15 (15)16 17 18 19 20 (20)21 22 23 24 25 (25)26 27 28 29 30 (30)31, res\input\rev500.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\input\rev500.dat
rev500.dat, 500, 500, REVERSE, QS_1ST_K_50_IS, FIRST_ELEMENT, 50, Yes, 158900, 158, 0.16, true, false, false,  (0)500 499 498 497 496 (5)495 494 493 492 491 (10)490 489 488 487 486 (15)485 484 483 482 481 (20)480 479 478 477 476 (25)475 474 473 472 471 (30)470,  (0)1 2 3 4 5 (5)6 7 8 9 10 (10)11 12 13 14 15 (15)16 17 18 19 20 (20)21 22 23 24 25 (25)26 27 28 29 30 (30)31, res\input\rev500.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\input\rev500.dat
rev500.dat, 500, 500, REVERSE, QS_MID_K_1_NO_IS, MEDIAN_OF_THREE, 1, No, 52000, 52, 0.05, true, false, false,  (0)500 499 498 497 496 (5)495 494 493 492 491 (10)490 489 488 487 486 (15)485 484 483 482 481 (20)480 479 478 477 476 (25)475 474 473 472 471 (30)470,  (0)1 2 3 4 5 (5)6 7 8 9 10 (10)11 12 13 14 15 (15)16 17 18 19 20 (20)21 22 23 24 25 (25)26 27 28 29 30 (30)31, res\input\rev500.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\input\rev500.dat
rev500.dat, 500, 500, REVERSE, QS_MID_K_1_NO_IS_ALT, MEDIAN_OF_THREE_WITH_SWAPS, 1, No, 53500, 53, 0.05, true, false, false,  (0)500 499 498 497 496 (5)495 494 493 492 491 (10)490 489 488 487 486 (15)485 484 483 482 481 (20)480 479 478 477 476 (25)475 474 473 472 471 (30)470,  (0)1 2 3 4 5 (5)6 7 8 9 10 (10)11 12 13 14 15 (15)16 17 18 19 20 (20)21 22 23 24 25 (25)26 27 28 29 30 (30)31, res\input\rev500.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\input\rev500.dat
rev500.dat, 500, 500, REVERSE, QS_MID_WSWAP_K_1_NO_IS, MEDIAN_OF_THREE_ALT, 1, No, 52200, 52, 0.05, true, false, false,  (0)500 499 498 497 496 (5)495 494 493 492 491 (10)490 489 488 487 486 (15)485 484 483 482 481 (20)480 479 478 477 476 (25)475 474 473 472 471 (30)470,  (0)1 2 3 4 5 (5)6 7 8 9 10 (10)11 12 13 14 15 (15)16 17 18 19 20 (20)21 22 23 24 25 (25)26 27 28 29 30 (30)31, res\input\rev500.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\input\rev500.dat
rev5K.dat, 5000, 5000, REVERSE, QS_1ST_K_1_NO_IS, FIRST_ELEMENT, 1, No, 27613100, 27613, 27.61, false, false, false,  (0)5000 4999 4998 4997 4996 (5)4995 4994 4993 4992 4991 (10)4990 4989 4988 4987 4986 (15)4985 4984 4983 4982 4981 (20)4980 4979 4978 4977 4976 (25)4975 4974 4973 4972 4971 (30)4970,  (0)1 2 3 4 5 (5)6 7 8 9 10 (10)11 12 13 14 15 (15)16 17 18 19 20 (20)21 22 23 24 25 (25)26 27 28 29 30 (30)31, res\input\rev5K.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\input\rev5K.dat
rev5K.dat, 5000, 5000, REVERSE, QS_1ST_K_100_IS, FIRST_ELEMENT, 100, Yes, 15838500, 15838, 15.84, true, false, false,  (0)5000 4999 4998 4997 4996 (5)4995 4994 4993 4992 4991 (10)4990 4989 4988 4987 4986 (15)4985 4984 4983 4982 4981 (20)4980 4979 4978 4977 4976 (25)4975 4974 4973 4972 4971 (30)4970,  (0)1 2 3 4 5 (5)6 7 8 9 10 (10)11 12 13 14 15 (15)16 17 18 19 20 (20)21 22 23 24 25 (25)26 27 28 29 30 (30)31, res\input\rev5K.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\input\rev5K.dat
rev5K.dat, 5000, 5000, REVERSE, QS_1ST_K_50_IS, FIRST_ELEMENT, 50, Yes, 12650900, 12650, 12.65, true, false, false,  (0)5000 4999 4998 4997 4996 (5)4995 4994 4993 4992 4991 (10)4990 4989 4988 4987 4986 (15)4985 4984 4983 4982 4981 (20)4980 4979 4978 4977 4976 (25)4975 4974 4973 4972 4971 (30)4970,  (0)1 2 3 4 5 (5)6 7 8 9 10 (10)11 12 13 14 15 (15)16 17 18 19 20 (20)21 22 23 24 25 (25)26 27 28 29 30 (30)31, res\input\rev5K.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\input\rev5K.dat
rev5K.dat, 5000, 5000, REVERSE, QS_MID_K_1_NO_IS, MEDIAN_OF_THREE, 1, No, 458400, 458, 0.46, true, false, false,  (0)5000 4999 4998 4997 4996 (5)4995 4994 4993 4992 4991 (10)4990 4989 4988 4987 4986 (15)4985 4984 4983 4982 4981 (20)4980 4979 4978 4977 4976 (25)4975 4974 4973 4972 4971 (30)4970,  (0)1 2 3 4 5 (5)6 7 8 9 10 (10)11 12 13 14 15 (15)16 17 18 19 20 (20)21 22 23 24 25 (25)26 27 28 29 30 (30)31, res\input\rev5K.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\input\rev5K.dat
rev5K.dat, 5000, 5000, REVERSE, QS_MID_K_1_NO_IS_ALT, MEDIAN_OF_THREE_WITH_SWAPS, 1, No, 329800, 329, 0.33, true, false, false,  (0)5000 4999 4998 4997 4996 (5)4995 4994 4993 4992 4991 (10)4990 4989 4988 4987 4986 (15)4985 4984 4983 4982 4981 (20)4980 4979 4978 4977 4976 (25)4975 4974 4973 4972 4971 (30)4970,  (0)1 2 3 4 5 (5)6 7 8 9 10 (10)11 12 13 14 15 (15)16 17 18 19 20 (20)21 22 23 24 25 (25)26 27 28 29 30 (30)31, res\input\rev5K.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\input\rev5K.dat
rev5K.dat, 5000, 5000, REVERSE, QS_MID_WSWAP_K_1_NO_IS, MEDIAN_OF_THREE_ALT, 1, No, 297600, 297, 0.3, true, false, false,  (0)5000 4999 4998 4997 4996 (5)4995 4994 4993 4992 4991 (10)4990 4989 4988 4987 4986 (15)4985 4984 4983 4982 4981 (20)4980 4979 4978 4977 4976 (25)4975 4974 4973 4972 4971 (30)4970,  (0)1 2 3 4 5 (5)6 7 8 9 10 (10)11 12 13 14 15 (15)16 17 18 19 20 (20)21 22 23 24 25 (25)26 27 28 29 30 (30)31, res\input\rev5K.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\input\rev5K.dat
asc1000-u.dat, 1000, 1000, ASCENDING, QS_1ST_K_1_NO_IS, FIRST_ELEMENT, 1, No, 150000, 150, 0.15, false, true, false,  (0)857421 642800 219157 573074 308323 (5)406256 210868 727850 685685 72338 (10)464210 240919 744092 943995 610415 (15)804397 585522 573207 351648 141050 (20)975228 205986 704972 40539 122244 (25)89940 43280 283258 398726 166247 (30)235267,  (0)747 1042 971 2942 3058 (5)3357 6425 3540 9291 7105 (10)10832 12247 11054 16196 15821 (15)16204 20701 17666 21695 28400 (20)23361 28446 28458 30301 28694 (25)32463 34600 33163 34615 35038 (30)35874, res\custom\asc1000-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\asc1000-u.dat
asc1000-u.dat, 1000, 1000, ASCENDING, QS_1ST_K_100_IS, FIRST_ELEMENT, 100, Yes, 141900, 141, 0.14, true, true, false,  (0)857421 642800 219157 573074 308323 (5)406256 210868 727850 685685 72338 (10)464210 240919 744092 943995 610415 (15)804397 585522 573207 351648 141050 (20)975228 205986 704972 40539 122244 (25)89940 43280 283258 398726 166247 (30)235267,  (0)747 971 1042 2942 3058 (5)3357 3540 6425 7105 9291 (10)10832 11054 12247 15821 16196 (15)16204 17666 20701 21695 23361 (20)28400 28446 28458 28694 30301 (25)32463 33163 34600 34615 35038 (30)35874, res\custom\asc1000-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\asc1000-u.dat
asc1000-u.dat, 1000, 1000, ASCENDING, QS_1ST_K_50_IS, FIRST_ELEMENT, 50, Yes, 128300, 128, 0.13, true, true, false,  (0)857421 642800 219157 573074 308323 (5)406256 210868 727850 685685 72338 (10)464210 240919 744092 943995 610415 (15)804397 585522 573207 351648 141050 (20)975228 205986 704972 40539 122244 (25)89940 43280 283258 398726 166247 (30)235267,  (0)747 971 1042 2942 3058 (5)3357 3540 6425 7105 9291 (10)10832 11054 12247 15821 16196 (15)16204 17666 20701 21695 23361 (20)28400 28446 28458 28694 30301 (25)32463 33163 34600 34615 35038 (30)35874, res\custom\asc1000-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\asc1000-u.dat
asc1000-u.dat, 1000, 1000, ASCENDING, QS_MID_K_1_NO_IS, MEDIAN_OF_THREE, 1, No, 144300, 144, 0.14, false, true, false,  (0)857421 642800 219157 573074 308323 (5)406256 210868 727850 685685 72338 (10)464210 240919 744092 943995 610415 (15)804397 585522 573207 351648 141050 (20)975228 205986 704972 40539 122244 (25)89940 43280 283258 398726 166247 (30)235267,  (0)747 971 1042 2942 3058 (5)3357 3540 6425 7105 9291 (10)10832 11054 12247 15821 16196 (15)16204 17666 20701 21695 23361 (20)28400 28446 28458 28694 30301 (25)32463 33163 34600 34615 35038 (30)35874, res\custom\asc1000-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\asc1000-u.dat
asc1000-u.dat, 1000, 1000, ASCENDING, QS_MID_K_1_NO_IS_ALT, MEDIAN_OF_THREE_WITH_SWAPS, 1, No, 144200, 144, 0.14, false, true, false,  (0)857421 642800 219157 573074 308323 (5)406256 210868 727850 685685 72338 (10)464210 240919 744092 943995 610415 (15)804397 585522 573207 351648 141050 (20)975228 205986 704972 40539 122244 (25)89940 43280 283258 398726 166247 (30)235267,  (0)747 971 1042 2942 3058 (5)3357 3540 6425 7105 9291 (10)10832 11054 12247 15821 16196 (15)16204 17666 20701 21695 23361 (20)28400 28446 28458 28694 30301 (25)32463 33163 34600 34615 35038 (30)35874, res\custom\asc1000-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\asc1000-u.dat
asc1000-u.dat, 1000, 1000, ASCENDING, QS_MID_WSWAP_K_1_NO_IS, MEDIAN_OF_THREE_ALT, 1, No, 145200, 145, 0.14, false, true, false,  (0)857421 642800 219157 573074 308323 (5)406256 210868 727850 685685 72338 (10)464210 240919 744092 943995 610415 (15)804397 585522 573207 351648 141050 (20)975228 205986 704972 40539 122244 (25)89940 43280 283258 398726 166247 (30)235267,  (0)747 971 1042 2942 3058 (5)3357 3540 6425 7105 9291 (10)10832 11054 12247 15821 16196 (15)16204 17666 20701 21695 23361 (20)28400 28446 28458 28694 30301 (25)32463 33163 34600 34615 35038 (30)35874, res\custom\asc1000-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\asc1000-u.dat
asc1000-ug.dat, 1000, 1000, ASCENDING, QS_1ST_K_1_NO_IS, FIRST_ELEMENT, 1, No, 607900, 607, 0.61, true, true, true,  (0)1623 2859 3501 3928 4501 (5)5295 5669 6907 8400 9087 (10)10586 11834 13035 13777 14270 (15)14593 14901 16548 17227 18728 (20)19780 20425 20459 21096 22303 (25)22965 23836 25076 26102 26808 (30)27608,  (0)1623 2859 3501 3928 4501 (5)5295 5669 6907 8400 9087 (10)10586 11834 13035 13777 14270 (15)14593 14901 16548 17227 18728 (20)19780 20425 20459 21096 22303 (25)22965 23836 25076 26102 26808 (30)27608, res\custom\asc1000-ug.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\asc1000-ug.dat
